gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,opponentAbbrev,pim,toi,season
2024020303,DAL,H,2024-11-20,0,1,{'default': 'Stars'},{'default': 'Sharks'},1,1,0,0,0,0,1,18,0,0,SJS,0,13:20,2024
2024020291,DAL,H,2024-11-18,0,0,{'default': 'Stars'},{'default': 'Ducks'},0,0,0,0,0,0,0,16,0,0,ANA,0,12:17,2024
2024020281,DAL,R,2024-11-16,0,0,{'default': 'Stars'},{'default': 'Wild'},0,0,0,0,0,0,3,13,0,0,MIN,0,10:40,2024
2024020262,DAL,H,2024-11-14,1,1,{'default': 'Stars'},{'default': 'Bruins'},2,1,0,0,0,0,1,17,0,0,BOS,0,12:52,2024
2024020216,DAL,H,2024-11-07,0,0,{'default': 'Stars'},{'default': 'Blackhawks'},0,0,0,0,0,0,1,14,0,0,CHI,0,10:09,2024
2024020174,DAL,R,2024-11-02,0,0,{'default': 'Stars'},{'default': 'Panthers'},0,-1,0,0,0,0,1,13,0,0,FLA,0,9:29,2024
2024020109,DAL,R,2024-10-24,0,0,{'default': 'Stars'},{'default': 'Bruins'},0,0,0,0,0,0,0,18,0,0,BOS,0,10:24,2024
2024020077,DAL,H,2024-10-19,0,0,{'default': 'Stars'},{'default': 'Oilers'},0,0,0,0,0,0,1,17,0,0,EDM,0,11:02,2024
2024020066,DAL,R,2024-10-17,0,1,{'default': 'Stars'},{'default': 'Capitals'},1,-1,0,0,0,0,1,14,0,1,WSH,0,9:32,2024
2024020054,DAL,H,2024-10-15,0,0,{'default': 'Stars'},{'default': 'Sharks'},0,0,0,0,0,0,0,16,0,0,SJS,0,10:07,2024
2024020039,DAL,H,2024-10-13,0,0,{'default': 'Stars'},{'default': 'Kraken'},0,1,0,0,0,0,0,14,0,0,SEA,0,8:47,2024
2024020032,DAL,H,2024-10-12,0,0,{'default': 'Stars'},{'default': 'Islanders'},0,0,0,0,0,0,1,17,0,0,NYI,0,11:10,2024
2024020017,DAL,R,2024-10-10,0,0,{'default': 'Stars'},{'default': 'Predators'},0,0,0,0,0,0,0,13,0,0,NSH,0,9:04,2024
